sample_no, STD_obs, Mean_age, log_posterior, log_posterior_transformed, stuck_counter, perturbation_coeff_0, perturbation_coeff_1, 
7833, 2.507279e-01, 3.274637e+00, -2.560834e+00, -2.560834e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7834, 1.177338e+00, 8.921928e+00, -6.289077e+00, -8.448476e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7835, 2.949468e-01, 3.962476e+00, -4.694595e+00, -4.694595e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7836, 5.963133e-01, 2.276367e+00, -4.234809e+00, -4.234809e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7837, 7.694620e-02, 2.960474e+00, -1.759310e+00, -9.135983e+00, 26.000000, 7.277306e-01, 6.181962e-01, 
7838, 3.496717e-01, 3.368165e+00, -2.869197e+00, -2.869197e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7839, 2.017359e-01, 3.547161e+00, -3.897853e+00, -3.897853e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7840, 2.094425e-01, 2.809977e+00, -2.435695e+00, -3.013583e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7841, 1.504074e-01, 3.044672e+00, -1.895125e+00, -1.895125e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7842, 2.068389e+00, 6.598330e+00, -6.127358e+00, -6.127358e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7843, 4.720488e-01, 3.938533e+00, -3.788905e+00, -3.788905e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7844, 5.963133e-01, 2.276367e+00, -4.234809e+00, -6.337243e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7845, 7.694620e-02, 2.960474e+00, -1.759310e+00, -3.860738e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7846, 5.256919e-01, 2.162908e+00, -4.612387e+00, -4.612387e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7847, 2.017359e-01, 3.547161e+00, -3.897853e+00, -1.345832e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7848, 2.094425e-01, 2.809977e+00, -2.435695e+00, -5.118828e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7849, 1.504074e-01, 3.044672e+00, -1.895125e+00, -8.400195e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7850, 1.196599e+00, 6.143220e+00, -5.338682e+00, -5.338682e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7851, 4.720488e-01, 3.938533e+00, -3.788905e+00, -5.714890e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7852, 5.963133e-01, 2.276367e+00, -4.234809e+00, -6.215052e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7853, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.034689e+03, 26.000000, 7.277306e-01, 6.181962e-01, 
7854, 1.329741e+00, 4.940233e+00, -5.086265e+00, -5.086265e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7855, 2.017359e-01, 3.547161e+00, -3.897853e+00, -2.996606e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7856, 2.094425e-01, 2.809977e+00, -2.435695e+00, -5.342428e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7857, 1.504074e-01, 3.044672e+00, -1.895125e+00, -2.175404e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7858, 1.196599e+00, 6.143220e+00, -5.338682e+00, -1.136302e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7859, 4.720488e-01, 3.938533e+00, -3.788905e+00, -8.403335e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7860, 5.963133e-01, 2.276367e+00, -4.234809e+00, -5.355775e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7861, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.696470e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7862, 1.329741e+00, 4.940233e+00, -5.086265e+00, -1.348785e+01, 2.000000, 7.277306e-01, 6.181962e-01, 
7863, 2.017359e-01, 3.547161e+00, -3.897853e+00, -8.766430e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7864, 2.094425e-01, 2.809977e+00, -2.435695e+00, -4.411387e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7865, 1.504074e-01, 3.044672e+00, -1.895125e+00, -4.241180e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7866, 1.196599e+00, 6.143220e+00, -5.338682e+00, -6.322167e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7867, 4.720488e-01, 3.938533e+00, -3.788905e+00, -1.593226e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7868, 1.600531e+00, 3.966456e+00, -5.285236e+00, -5.285236e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7869, 7.694620e-02, 2.960474e+00, -1.759310e+00, -3.649740e+00, 26.000000, 7.277306e-01, 6.181962e-01, 
7870, 1.280597e+00, 5.017094e+00, -5.051451e+00, -5.051451e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7871, 2.017359e-01, 3.547161e+00, -3.897853e+00, -2.536834e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7872, 2.094425e-01, 2.809977e+00, -2.435695e+00, -3.541412e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7873, 9.674257e-02, 2.724972e+00, -4.665961e+00, -4.665961e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7874, 1.196599e+00, 6.143220e+00, -5.338682e+00, -6.438963e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7875, 4.720488e-01, 3.938533e+00, -3.788905e+00, -7.773178e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7876, 1.600531e+00, 3.966456e+00, -5.285236e+00, -6.383725e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7877, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.287183e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7878, 1.280597e+00, 5.017094e+00, -5.051451e+00, -5.752535e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7879, 2.017359e-01, 3.547161e+00, -3.897853e+00, -2.320799e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7880, 1.517408e-01, 2.817126e+00, -2.425593e+00, -2.425593e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7881, 9.674257e-02, 2.724972e+00, -4.665961e+00, -7.212047e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7882, 1.108283e+00, 4.195315e+00, -4.614348e+00, -4.614348e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7883, 4.720488e-01, 3.938533e+00, -3.788905e+00, -5.806840e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7884, 1.600531e+00, 3.966456e+00, -5.285236e+00, -7.354947e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7885, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.004141e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7886, 9.061160e-01, 2.772669e+00, -4.192755e+00, -4.192755e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7887, 2.304838e-01, 3.774053e+00, -4.778293e+00, -4.778293e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7888, 1.517408e-01, 2.817126e+00, -2.425593e+00, -1.260319e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7889, 9.674257e-02, 2.724972e+00, -4.665961e+00, -8.664489e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7890, 3.346094e-01, 3.004170e+00, -2.573633e+00, -2.573633e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7891, 5.992219e-01, 5.668673e+00, -5.900539e+00, -5.900539e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7892, 1.600531e+00, 3.966456e+00, -5.285236e+00, -7.008635e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7893, 7.694620e-02, 2.960474e+00, -1.759310e+00, -6.936243e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7894, 9.061160e-01, 2.772669e+00, -4.192755e+00, -4.932334e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7895, 2.304838e-01, 3.774053e+00, -4.778293e+00, -9.838835e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7896, 1.517408e-01, 2.817126e+00, -2.425593e+00, -9.468986e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7897, 9.674257e-02, 2.724972e+00, -4.665961e+00, -6.978871e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7898, 3.346094e-01, 3.004170e+00, -2.573633e+00, -6.437142e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7899, 2.404671e-01, 2.438570e+00, -4.594979e+00, -4.594979e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7900, 1.890357e+00, 7.970217e+00, -6.186889e+00, -6.186889e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7901, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.244795e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7902, 9.061160e-01, 2.772669e+00, -4.192755e+00, -8.087811e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7903, 2.304838e-01, 3.774053e+00, -4.778293e+00, -9.729577e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7904, 1.517408e-01, 2.817126e+00, -2.425593e+00, -4.694868e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7905, 9.674257e-02, 2.724972e+00, -4.665961e+00, -2.230058e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7906, 3.346094e-01, 3.004170e+00, -2.573633e+00, -1.845562e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7907, 2.404671e-01, 2.438570e+00, -4.594979e+00, -8.431049e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7908, 1.890357e+00, 7.970217e+00, -6.186889e+00, -6.325055e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7909, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.470694e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7910, 9.061160e-01, 2.772669e+00, -4.192755e+00, -2.525911e+02, 2.000000, 7.277306e-01, 6.181962e-01, 
7911, 2.304838e-01, 3.774053e+00, -4.778293e+00, -4.089963e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7912, 1.517408e-01, 2.817126e+00, -2.425593e+00, -2.554501e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7913, 9.674257e-02, 2.724972e+00, -4.665961e+00, -8.131564e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7914, 3.346094e-01, 3.004170e+00, -2.573633e+00, -1.183467e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7915, 3.809789e-01, 3.521097e+00, -3.137487e+00, -3.137487e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7916, 2.363421e+00, 4.942892e+00, -6.243528e+00, -6.243528e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7917, 7.694620e-02, 2.960474e+00, -1.759310e+00, -5.663024e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7918, 5.700040e-01, 4.006528e+00, -3.861912e+00, -3.861912e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7919, 2.304838e-01, 3.774053e+00, -4.778293e+00, -9.708100e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7920, 1.517408e-01, 2.817126e+00, -2.425593e+00, -6.780215e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7921, 9.674257e-02, 2.724972e+00, -4.665961e+00, -5.188896e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7922, 3.346094e-01, 3.004170e+00, -2.573633e+00, -1.195137e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7923, 3.809789e-01, 3.521097e+00, -3.137487e+00, -4.775188e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7924, 2.363421e+00, 4.942892e+00, -6.243528e+00, -6.376322e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7925, 7.694620e-02, 2.960474e+00, -1.759310e+00, -8.310226e+00, 26.000000, 7.277306e-01, 6.181962e-01, 
7926, 5.700040e-01, 4.006528e+00, -3.861912e+00, -4.658647e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7927, 1.955311e-01, 2.917360e+00, -2.129909e+00, -2.129909e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7928, 1.517408e-01, 2.817126e+00, -2.425593e+00, -4.254956e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7929, 1.061592e-01, 2.789583e+00, -3.146048e+00, -3.146048e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7930, 3.346094e-01, 3.004170e+00, -2.573633e+00, -5.789685e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7931, 3.809789e-01, 3.521097e+00, -3.137487e+00, -5.717997e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7932, 1.790111e+00, 5.688605e+00, -5.726181e+00, -5.726181e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7933, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.460944e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7934, 5.700040e-01, 4.006528e+00, -3.861912e+00, -7.096568e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7935, 1.955311e-01, 2.917360e+00, -2.129909e+00, -3.244129e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7936, 1.517408e-01, 2.817126e+00, -2.425593e+00, -1.860999e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7937, 1.061592e-01, 2.789583e+00, -3.146048e+00, -1.228601e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7938, 3.346094e-01, 3.004170e+00, -2.573633e+00, -5.019744e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7939, 3.809789e-01, 3.521097e+00, -3.137487e+00, -4.637688e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7940, 1.790111e+00, 5.688605e+00, -5.726181e+00, -7.530092e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7941, 7.694620e-02, 2.960474e+00, -1.759310e+00, -8.320151e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7942, 5.700040e-01, 4.006528e+00, -3.861912e+00, -2.423779e+01, 2.000000, 7.277306e-01, 6.181962e-01, 
7943, 1.955311e-01, 2.917360e+00, -2.129909e+00, -1.201427e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7944, 1.517408e-01, 2.817126e+00, -2.425593e+00, -3.997249e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7945, 1.061592e-01, 2.789583e+00, -3.146048e+00, -7.810915e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7946, 3.346094e-01, 3.004170e+00, -2.573633e+00, -6.978396e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7947, 3.809789e-01, 3.521097e+00, -3.137487e+00, -8.805946e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7948, 1.188603e+00, 3.538777e+00, -4.633921e+00, -4.633921e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7949, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.102374e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7950, 7.367256e-01, 3.642176e+00, -3.825987e+00, -3.825987e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7951, 1.955311e-01, 2.917360e+00, -2.129909e+00, -2.319244e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7952, 1.517408e-01, 2.817126e+00, -2.425593e+00, -8.475366e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7953, 1.061592e-01, 2.789583e+00, -3.146048e+00, -4.084567e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7954, 3.346094e-01, 3.004170e+00, -2.573633e+00, -5.204026e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7955, 3.809789e-01, 3.521097e+00, -3.137487e+00, -8.072046e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7956, 1.188603e+00, 3.538777e+00, -4.633921e+00, -1.306066e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
7957, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.488728e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7958, 5.550516e-01, 3.735910e+00, -3.581211e+00, -3.581211e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7959, 1.955311e-01, 2.917360e+00, -2.129909e+00, -3.057979e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7960, 1.517408e-01, 2.817126e+00, -2.425593e+00, -7.915491e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7961, 1.506719e-01, 3.060483e+00, -1.915476e+00, -1.915476e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7962, 3.346094e-01, 3.004170e+00, -2.573633e+00, -1.058794e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7963, 3.809789e-01, 3.521097e+00, -3.137487e+00, -5.196780e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7964, 1.185405e-01, 3.439060e+00, -5.391602e+00, -5.391602e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7965, 7.694620e-02, 2.960474e+00, -1.759310e+00, -5.170966e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7966, 5.550516e-01, 3.735910e+00, -3.581211e+00, -6.131531e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7967, 1.955311e-01, 2.917360e+00, -2.129909e+00, -8.697014e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7968, 1.517408e-01, 2.817126e+00, -2.425593e+00, -6.727526e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7969, 1.506719e-01, 3.060483e+00, -1.915476e+00, -5.973725e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7970, 2.700759e-01, 2.695943e+00, -2.873362e+00, -2.873362e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7971, 3.809789e-01, 3.521097e+00, -3.137487e+00, -1.793688e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7972, 1.185405e-01, 3.439060e+00, -5.391602e+00, -2.454763e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
7973, 7.694620e-02, 2.960474e+00, -1.759310e+00, -3.378709e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7974, 5.550516e-01, 3.735910e+00, -3.581211e+00, -6.146800e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7975, 1.955311e-01, 2.917360e+00, -2.129909e+00, -6.883436e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
7976, 3.009157e-01, 2.595399e+00, -3.241021e+00, -3.241021e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7977, 1.506719e-01, 3.060483e+00, -1.915476e+00, -9.588363e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7978, 2.700759e-01, 2.695943e+00, -2.873362e+00, -8.544185e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7979, 3.809789e-01, 3.521097e+00, -3.137487e+00, -5.026501e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
7980, 1.185405e-01, 3.439060e+00, -5.391602e+00, -3.208111e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
7981, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.489167e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
7982, 5.550516e-01, 3.735910e+00, -3.581211e+00, -5.874365e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7983, 1.955311e-01, 2.917360e+00, -2.129909e+00, -2.786889e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7984, 3.009157e-01, 2.595399e+00, -3.241021e+00, -2.286928e+02, 0.000000, 7.277306e-01, 6.181962e-01, 
7985, 1.506719e-01, 3.060483e+00, -1.915476e+00, -3.238956e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
7986, 6.129439e-01, 2.580151e+00, -3.708046e+00, -3.708046e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7987, 3.809789e-01, 3.521097e+00, -3.137487e+00, -8.590028e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7988, 8.089713e-02, 3.280053e+00, -5.047649e+00, -5.047649e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
7989, 7.694620e-02, 2.960474e+00, -1.759310e+00, -2.057141e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7990, 4.422277e-01, 2.568107e+00, -3.406567e+00, -3.406567e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7991, 1.955311e-01, 2.917360e+00, -2.129909e+00, -6.549476e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7992, 1.367919e-01, 2.625892e+00, -4.719205e+00, -4.719205e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7993, 1.506719e-01, 3.060483e+00, -1.915476e+00, -3.973674e+00, 6.000000, 7.277306e-01, 6.181962e-01, 
7994, 6.074315e-01, 2.284136e+00, -4.222729e+00, -4.222729e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
7995, 3.809789e-01, 3.521097e+00, -3.137487e+00, -6.142214e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
7996, 8.089713e-02, 3.280053e+00, -5.047649e+00, -5.592824e+01, 1.000000, 7.277306e-01, 6.181962e-01, 
7997, 7.694620e-02, 2.960474e+00, -1.759310e+00, -5.614811e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
7998, 5.397121e-01, 3.746903e+00, -3.573201e+00, -3.573201e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
7999, 1.955311e-01, 2.917360e+00, -2.129909e+00, -1.237993e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8000, 1.367919e-01, 2.625892e+00, -4.719205e+00, -6.949168e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8001, 1.506719e-01, 3.060483e+00, -1.915476e+00, -1.163725e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8002, 1.682121e-01, 2.608884e+00, -4.081880e+00, -4.081880e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8003, 3.809789e-01, 3.521097e+00, -3.137487e+00, -1.055994e+01, 12.000000, 7.277306e-01, 6.181962e-01, 
8004, 7.800670e-02, 2.952371e+00, -1.798082e+00, -1.798082e+00, 1.000000, 7.277306e-01, 6.181962e-01, 
8005, 7.694620e-02, 2.960474e+00, -1.759310e+00, -1.264709e+01, 26.000000, 7.277306e-01, 6.181962e-01, 
8006, 5.397121e-01, 3.746903e+00, -3.573201e+00, -7.593677e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8007, 1.955311e-01, 2.917360e+00, -2.129909e+00, -5.966325e+01, 0.000000, 7.277306e-01, 6.181962e-01, 
8008, 9.907444e-02, 3.100234e+00, -1.997216e+00, -1.997216e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8009, 1.506719e-01, 3.060483e+00, -1.915476e+00, -1.842381e+01, 6.000000, 7.277306e-01, 6.181962e-01, 
8010, 1.019558e-01, 2.654276e+00, -6.050267e+00, -6.050267e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8011, 3.809789e-01, 3.521097e+00, -3.137487e+00, -6.041884e+00, 12.000000, 7.277306e-01, 6.181962e-01, 
8012, 7.800670e-02, 2.952371e+00, -1.798082e+00, -7.344419e+02, 1.000000, 7.277306e-01, 6.181962e-01, 
8013, 7.694620e-02, 2.960474e+00, -1.759310e+00, -3.815146e+02, 26.000000, 7.277306e-01, 6.181962e-01, 
8014, 5.397121e-01, 3.746903e+00, -3.573201e+00, -5.544007e+00, 2.000000, 7.277306e-01, 6.181962e-01, 
8015, 2.445818e-01, 3.127316e+00, -2.300671e+00, -2.300671e+00, 0.000000, 7.277306e-01, 6.181962e-01, 
8016, 9.907444e-02, 3.100234e+00, -1.997216e+00, -7.040273e+00, 12.000000, 9.703075e-01, 8.242616e-01, 
8017, 1.204601e-01, 3.191298e+00, -2.478418e+00, -2.478418e+00, 33.000000, 9.703075e-01, 8.242616e-01, 
8018, 1.092724e-01, 2.712382e+00, -4.302442e+00, -4.302442e+00, 20.000000, 9.703075e-01, 8.242616e-01, 
8019, 3.809789e-01, 3.521097e+00, -3.137487e+00, -6.091999e+00, 3.000000, 9.703075e-01, 8.242616e-01, 
8020, 7.800670e-02, 2.952371e+00, -1.798082e+00, -1.260253e+01, 0.000000, 9.703075e-01, 8.242616e-01, 
8021, 7.694620e-02, 2.960474e+00, -1.759310e+00, -9.274125e+02, 76.000000, 9.703075e-01, 8.242616e-01, 
8022, 2.309375e-01, 3.246077e+00, -2.474426e+00, -2.474426e+00, 0.000000, 9.703075e-01, 8.242616e-01, 
8023, 2.445818e-01, 3.127316e+00, -2.300671e+00, -5.499879e+00, 0.000000, 9.703075e-01, 8.242616e-01, 
8024, 1.094556e+00, 2.938485e+00, -4.509824e+00, -4.509824e+00, 12.000000, 9.703075e-01, 8.242616e-01, 
8025, 1.054368e-01, 3.100267e+00, -1.978170e+00, -1.978170e+00, 33.000000, 9.703075e-01, 8.242616e-01, 
8026, 1.092724e-01, 2.712382e+00, -4.302442e+00, -7.351653e+00, 20.000000, 9.703075e-01, 8.242616e-01, 
8027, 5.156059e-01, 2.334813e+00, -4.050440e+00, -4.050440e+00, 3.000000, 9.703075e-01, 8.242616e-01, 
8028, 2.932912e-01, 2.745451e+00, -2.753731e+00, -2.753731e+00, 0.000000, 9.703075e-01, 8.242616e-01, 
8029, 7.694620e-02, 2.960474e+00, -1.759310e+00, -4.136116e+01, 76.000000, 9.703075e-01, 8.242616e-01, 
8030, 2.309375e-01, 3.246077e+00, -2.474426e+00, -2.168073e+02, 0.000000, 9.703075e-01, 8.242616e-01, 
8031, 2.445818e-01, 3.127316e+00, -2.300671e+00, -1.464817e+04, 0.000000, 9.703075e-01, 8.242616e-01, 
8032, 1.094556e+00, 2.938485e+00, -4.509824e+00, -1.305868e+01, 12.000000, 9.703075e-01, 8.242616e-01, 
8033, 1.054368e-01, 3.100267e+00, -1.978170e+00, -2.062959e+01, 33.000000, 9.703075e-01, 8.242616e-01, 
8034, 1.092724e-01, 2.712382e+00, -4.302442e+00, -3.569204e+02, 20.000000, 9.703075e-01, 8.242616e-01, 
8035, 5.156059e-01, 2.334813e+00, -4.050440e+00, -2.019625e+02, 3.000000, 9.703075e-01, 8.242616e-01, 
8036, 2.932912e-01, 2.745451e+00, -2.753731e+00, -1.473075e+01, 0.000000, 9.703075e-01, 8.242616e-01, 
8037, 7.694620e-02, 2.960474e+00, -1.759310e+00, -4.645926e+01, 76.000000, 9.703075e-01, 8.242616e-01, 
8038, 2.309375e-01, 3.246077e+00, -2.474426e+00, -7.551511e+02, 0.000000, 9.703075e-01, 8.242616e-01, 
8039, 2.445818e-01, 3.127316e+00, -2.300671e+00, -1.277283e+01, 0.000000, 9.703075e-01, 8.242616e-01, 
8040, 1.094556e+00, 2.938485e+00, -4.509824e+00, -6.937961e+00, 12.000000, 9.703075e-01, 8.242616e-01, 
8041, 1.054368e-01, 3.100267e+00, -1.978170e+00, -5.479025e+00, 33.000000, 9.703075e-01, 8.242616e-01, 
8042, 1.092724e-01, 2.712382e+00, -4.302442e+00, -6.260585e+01, 20.000000, 9.703075e-01, 8.242616e-01, 
8043, 5.156059e-01, 2.334813e+00, -4.050440e+00, -6.127363e+00, 3.000000, 9.703075e-01, 8.242616e-01, 
8044, 2.932912e-01, 2.745451e+00, -2.753731e+00, -1.114673e+02, 0.000000, 9.703075e-01, 8.242616e-01, 
8045, 7.694620e-02, 2.960474e+00, -1.759310e+00, -3.339371e+02, 76.000000, 9.703075e-01, 8.242616e-01, 
8046, 2.309375e-01, 3.246077e+00, -2.474426e+00, -1.723263e+01, 0.000000, 9.703075e-01, 8.242616e-01, 
