t, series_0,t, series_1,t, series_2,t, series_3,t, series_4,t, series_5,t, series_6,t, series_7,t, series_8,t, series_9,t, series_10,t, series_11,t, series_12,t, series_13,t, series_14,t, series_15,t, series_16,t, series_17,t, series_18,t, series_19,t, series_20,t, series_21,t, series_22,t, series_23,t, series_24,t, series_25,t, series_26,t, series_27,t, series_28,t, series_29,t, series_30,t, series_31,t, series_32,t, series_33,t, series_34,t, series_35,t, series_36,t, series_37,t, series_38,t, series_39,t, series_40,t, series_41,t, series_42,t, series_43,t, series_44,t, series_45,t, series_46,t, series_47,t, series_48,t, series_49,t, series_50,t, series_51,t, series_52,t, series_53,t, series_54,t, series_55,t, series_56,t, series_57,t, series_58,t, series_59,t, series_60,t, series_61,t, series_62,t, series_63,t, series_64,t, series_65,t, series_66,t, series_67,t, series_68,t, series_69,t, series_70,t, series_71,t, series_72,t, series_73,t, series_74,t, series_75,t, series_76,t, series_77,t, series_78,t, series_79,t, series_80,t, series_81,t, series_82,t, series_83,t, series_84,t, series_85,t, series_86,t, series_87,t, series_88,t, series_89,t, series_90,t, series_91,t, series_92,t, series_93,t, series_94,t, series_95,t, series_96,t, series_97,t, series_98,t, series_99
0.000,6.62408e-08,0.000,9.11721e-08,0.000,7.18685e-08,0.000,5.47408e-08,0.000,6.08524e-08,0.000,1.52633e-08,0.000,5.36815e-08,0.000,6.19975e-08,0.000,4.29238e-08,0.000,2.77333e-08,0.000,7.79552e-08,0.000,6.56553e-08,0.000,7.81543e-08,0.000,7.74534e-08,0.000,9.05765e-08,0.000,7.91722e-08,0.000,9.20313e-08,0.000,4.40776e-08,0.000,6.4687e-08,0.000,6.08524e-08,0.000,7.81543e-08,0.000,8.60567e-08,0.000,7.74534e-08,0.000,7.29454e-08,0.000,7.29986e-08,0.000,1.00786e-07,0.000,4.9603e-08,0.000,5.41899e-08,0.000,7.82932e-08,0.000,8.69187e-08,0.000,4.6025e-08,0.000,8.3604e-08,0.000,7.74534e-08,0.000,7.96752e-08,0.000,2.94765e-08,0.000,6.24854e-08,0.000,6.99566e-08,0.000,7.75047e-08,0.000,7.57632e-08,0.000,1.0369e-08,0.000,5.49364e-08,0.000,7.59198e-08,0.000,7.956e-08,0.000,6.24332e-08,0.000,7.74534e-08,0.000,5.50118e-08,0.000,7.05393e-08,0.000,8.00199e-08,0.000,7.81751e-08,0.000,7.3525e-08,0.000,2.11392e-08,0.000,7.78441e-08,0.000,1.947e-08,0.000,8.02436e-08,0.000,2.22663e-08,0.000,4.22173e-08,0.000,4.57901e-08,0.000,9.14434e-08,0.000,9.50123e-08,0.000,7.69416e-08,0.000,7.48316e-08,0.000,8.00364e-08,0.000,7.73053e-08,0.000,8.37025e-08,0.000,8.00155e-08,0.000,6.69224e-08,0.000,4.48477e-08,0.000,8.35283e-08,0.000,7.60899e-08,0.000,6.08901e-08,0.000,7.51287e-08,0.000,7.97089e-08,0.000,7.75576e-08,0.000,8.20111e-08,0.000,3.28596e-08,0.000,5.76605e-08,0.000,5.43873e-08,0.000,7.54556e-08,0.000,7.86977e-08,0.000,5.41603e-08,0.000,8.37025e-08,0.000,4.81456e-08,0.000,7.76992e-08,0.000,7.98149e-08,0.000,7.78441e-08,0.000,7.97089e-08,0.000,1.21105e-07,0.000,3.3408e-09,0.000,6.36347e-08,0.000,8.04062e-08,0.000,7.30436e-08,0.000,9.42166e-08,0.000,8.05043e-08,0.000,7.76715e-08,0.000,7.84871e-08,0.000,8.86904e-08,0.000,7.60899e-08,0.000,3.28596e-08,0.000,7.69546e-08,0.000,2.42939e-08
0.000,7.36152e-08,0.000,1.01322e-07,0.000,7.98694e-08,0.000,6.08349e-08,0.000,6.76269e-08,0.000,1.69626e-08,0.000,5.96577e-08,0.000,6.88995e-08,0.000,4.77024e-08,0.000,3.08207e-08,0.000,8.66337e-08,0.000,7.29645e-08,0.000,8.6855e-08,0.000,8.60761e-08,0.000,1.0066e-07,0.000,8.79862e-08,0.000,1.02277e-07,0.000,4.89846e-08,0.000,7.18884e-08,0.000,6.76269e-08,0.000,8.6855e-08,0.000,9.56371e-08,0.000,8.60761e-08,0.000,8.10661e-08,0.000,8.11253e-08,0.000,1.12006e-07,0.000,5.51252e-08,0.000,6.02227e-08,0.000,8.70093e-08,0.000,9.65951e-08,0.000,5.11488e-08,0.000,9.29114e-08,0.000,8.60761e-08,0.000,8.85452e-08,0.000,3.2758e-08,0.000,6.94416e-08,0.000,7.77446e-08,0.000,8.61331e-08,0.000,8.41977e-08,0.000,1.15234e-08,0.000,6.10523e-08,0.000,8.43716e-08,0.000,8.84172e-08,0.000,6.93837e-08,0.000,8.60761e-08,0.000,6.1136e-08,0.000,7.83922e-08,0.000,8.89282e-08,0.000,8.6878e-08,0.000,8.17102e-08,0.000,2.34926e-08,0.000,8.65103e-08,0.000,2.16375e-08,0.000,8.91768e-08,0.000,2.47451e-08,0.000,4.69172e-08,0.000,5.08878e-08,0.000,1.01624e-07,0.000,1.0559e-07,0.000,8.55073e-08,0.000,8.31623e-08,0.000,8.89466e-08,0.000,8.59115e-08,0.000,9.30208e-08,0.000,8.89233e-08,0.000,7.43726e-08,0.000,4.98405e-08,0.000,9.28273e-08,0.000,8.45607e-08,0.000,6.76688e-08,0.000,8.34925e-08,0.000,8.85826e-08,0.000,8.61918e-08,0.000,9.11411e-08,0.000,3.65177e-08,0.000,6.40797e-08,0.000,6.04421e-08,0.000,8.38558e-08,0.000,8.74589e-08,0.000,6.01898e-08,0.000,9.30208e-08,0.000,5.35055e-08,0.000,8.63492e-08,0.000,8.87005e-08,0.000,8.65103e-08,0.000,8.85826e-08,0.000,1.34587e-07,0.000,3.71271e-09,0.000,7.0719e-08,0.000,8.93576e-08,0.000,8.11753e-08,0.000,1.04705e-07,0.000,8.94666e-08,0.000,8.63184e-08,0.000,8.72248e-08,0.000,9.8564e-08,0.000,8.45607e-08,0.000,3.65177e-08,0.000,8.55217e-08,0.000,2.69984e-08
0.000,8.1137e-08,0.000,1.11675e-07,0.000,8.80302e-08,0.000,6.70509e-08,0.000,7.45369e-08,0.000,1.86958e-08,0.000,6.57534e-08,0.000,7.59395e-08,0.000,5.25765e-08,0.000,3.39699e-08,0.000,9.54858e-08,0.000,8.04199e-08,0.000,9.57296e-08,0.000,9.48711e-08,0.000,1.10945e-07,0.000,9.69764e-08,0.000,1.12727e-07,0.000,5.39898e-08,0.000,7.92338e-08,0.000,7.45369e-08,0.000,9.57296e-08,0.000,1.05409e-07,0.000,9.48711e-08,0.000,8.93493e-08,0.000,8.94145e-08,0.000,1.2345e-07,0.000,6.07577e-08,0.000,6.63761e-08,0.000,9.58997e-08,0.000,1.06465e-07,0.000,5.63751e-08,0.000,1.02405e-07,0.000,9.48711e-08,0.000,9.75925e-08,0.000,3.61051e-08,0.000,7.65371e-08,0.000,8.56884e-08,0.000,9.4934e-08,0.000,9.28008e-08,0.000,1.27008e-08,0.000,6.72905e-08,0.000,9.29926e-08,0.000,9.74515e-08,0.000,7.64732e-08,0.000,9.48711e-08,0.000,6.73828e-08,0.000,8.64022e-08,0.000,9.80147e-08,0.000,9.5755e-08,0.000,9.00592e-08,0.000,2.5893e-08,0.000,9.53497e-08,0.000,2.38484e-08,0.000,9.82887e-08,0.000,2.72735e-08,0.000,5.17111e-08,0.000,5.60874e-08,0.000,1.12007e-07,0.000,1.16379e-07,0.000,9.42442e-08,0.000,9.16597e-08,0.000,9.8035e-08,0.000,9.46897e-08,0.000,1.02526e-07,0.000,9.80093e-08,0.000,8.19718e-08,0.000,5.49331e-08,0.000,1.02312e-07,0.000,9.3201e-08,0.000,7.45831e-08,0.000,9.20236e-08,0.000,9.76338e-08,0.000,9.49987e-08,0.000,1.00454e-07,0.000,4.02491e-08,0.000,7.06272e-08,0.000,6.66179e-08,0.000,9.2424e-08,0.000,9.63952e-08,0.000,6.63399e-08,0.000,1.02526e-07,0.000,5.89726e-08,0.000,9.51722e-08,0.000,9.77637e-08,0.000,9.53497e-08,0.000,9.76338e-08,0.000,1.48339e-07,0.000,4.09207e-09,0.000,7.79449e-08,0.000,9.8488e-08,0.000,8.94696e-08,0.000,1.15404e-07,0.000,9.86081e-08,0.000,9.51383e-08,0.000,9.61373e-08,0.000,1.08635e-07,0.000,9.3201e-08,0.000,4.02491e-08,0.000,9.42602e-08,0.000,2.97571e-08
0.000,8.88093e-08,0.000,1.22235e-07,0.000,9.63543e-08,0.000,7.33912e-08,0.000,8.1585e-08,0.000,2.04636e-08,0.000,7.1971e-08,0.000,8.31203e-08,0.000,5.75481e-08,0.000,3.71821e-08,0.000,1.04515e-07,0.000,8.80243e-08,0.000,1.04782e-07,0.000,1.03842e-07,0.000,1.21436e-07,0.000,1.06146e-07,0.000,1.23387e-07,0.000,5.9095e-08,0.000,8.67261e-08,0.000,8.1585e-08,0.000,1.04782e-07,0.000,1.15377e-07,0.000,1.03842e-07,0.000,9.77981e-08,0.000,9.78695e-08,0.000,1.35124e-07,0.000,6.6503e-08,0.000,7.26526e-08,0.000,1.04968e-07,0.000,1.16532e-07,0.000,6.17059e-08,0.000,1.12088e-07,0.000,1.03842e-07,0.000,1.06821e-07,0.000,3.95192e-08,0.000,8.37744e-08,0.000,9.3791e-08,0.000,1.03911e-07,0.000,1.01576e-07,0.000,1.39018e-08,0.000,7.36534e-08,0.000,1.01786e-07,0.000,1.06666e-07,0.000,8.37044e-08,0.000,1.03842e-07,0.000,7.37545e-08,0.000,9.45723e-08,0.000,1.07283e-07,0.000,1.0481e-07,0.000,9.85752e-08,0.000,2.83415e-08,0.000,1.04366e-07,0.000,2.61035e-08,0.000,1.07583e-07,0.000,2.98525e-08,0.000,5.66009e-08,0.000,6.1391e-08,0.000,1.22599e-07,0.000,1.27383e-07,0.000,1.03156e-07,0.000,1.00327e-07,0.000,1.07305e-07,0.000,1.03644e-07,0.000,1.1222e-07,0.000,1.07277e-07,0.000,8.97231e-08,0.000,6.01275e-08,0.000,1.11987e-07,0.000,1.02014e-07,0.000,8.16356e-08,0.000,1.00725e-07,0.000,1.06866e-07,0.000,1.03982e-07,0.000,1.09953e-07,0.000,4.4055e-08,0.000,7.73057e-08,0.000,7.29173e-08,0.000,1.01164e-07,0.000,1.0551e-07,0.000,7.26129e-08,0.000,1.1222e-07,0.000,6.4549e-08,0.000,1.04172e-07,0.000,1.07008e-07,0.000,1.04366e-07,0.000,1.06866e-07,0.000,1.62366e-07,0.000,4.47902e-09,0.000,8.53153e-08,0.000,1.07801e-07,0.000,9.79298e-08,0.000,1.26317e-07,0.000,1.07932e-07,0.000,1.04134e-07,0.000,1.05228e-07,0.000,1.18907e-07,0.000,1.02014e-07,0.000,4.4055e-08,0.000,1.03173e-07,0.000,3.25709e-08
0.000,9.66351e-08,0.000,1.33006e-07,0.000,1.04845e-07,0.000,7.98583e-08,0.000,8.87742e-08,0.000,2.22668e-08,0.000,7.83129e-08,0.000,9.04448e-08,0.000,6.26191e-08,0.000,4.04585e-08,0.000,1.13725e-07,0.000,9.57809e-08,0.000,1.14015e-07,0.000,1.12993e-07,0.000,1.32137e-07,0.000,1.155e-07,0.000,1.34259e-07,0.000,6.43024e-08,0.000,9.43683e-08,0.000,8.87742e-08,0.000,1.14015e-07,0.000,1.25543e-07,0.000,1.12993e-07,0.000,1.06416e-07,0.000,1.06494e-07,0.000,1.47031e-07,0.000,7.23631e-08,0.000,7.90546e-08,0.000,1.14218e-07,0.000,1.26801e-07,0.000,6.71434e-08,0.000,1.21965e-07,0.000,1.12993e-07,0.000,1.16234e-07,0.000,4.30016e-08,0.000,9.11564e-08,0.000,1.02056e-07,0.000,1.13067e-07,0.000,1.10527e-07,0.000,1.51268e-08,0.000,8.01436e-08,0.000,1.10755e-07,0.000,1.16066e-07,0.000,9.10803e-08,0.000,1.12993e-07,0.000,8.02536e-08,0.000,1.02906e-07,0.000,1.16737e-07,0.000,1.14045e-07,0.000,1.07261e-07,0.000,3.08389e-08,0.000,1.13562e-07,0.000,2.84037e-08,0.000,1.17063e-07,0.000,3.2483e-08,0.000,6.15884e-08,0.000,6.68007e-08,0.000,1.33402e-07,0.000,1.38608e-07,0.000,1.12246e-07,0.000,1.09168e-07,0.000,1.16761e-07,0.000,1.12776e-07,0.000,1.22109e-07,0.000,1.1673e-07,0.000,9.76293e-08,0.000,6.54258e-08,0.000,1.21855e-07,0.000,1.11003e-07,0.000,8.88292e-08,0.000,1.09601e-07,0.000,1.16283e-07,0.000,1.13144e-07,0.000,1.19641e-07,0.000,4.7937e-08,0.000,8.41177e-08,0.000,7.93426e-08,0.000,1.10078e-07,0.000,1.14808e-07,0.000,7.90115e-08,0.000,1.22109e-07,0.000,7.02369e-08,0.000,1.13351e-07,0.000,1.16438e-07,0.000,1.13562e-07,0.000,1.16283e-07,0.000,1.76673e-07,0.000,4.8737e-09,0.000,9.28332e-08,0.000,1.173e-07,0.000,1.06559e-07,0.000,1.37447e-07,0.000,1.17443e-07,0.000,1.13311e-07,0.000,1.145e-07,0.000,1.29385e-07,0.000,1.11003e-07,0.000,4.7937e-08,0.000,1.12265e-07,0.000,3.5441e-08
0.000,1.04617e-07,0.000,1.43992e-07,0.000,1.13505e-07,0.000,8.64548e-08,0.000,9.61071e-08,0.000,2.41061e-08,0.000,8.47817e-08,0.000,9.79157e-08,0.000,6.77916e-08,0.000,4.38005e-08,0.000,1.23118e-07,0.000,1.03693e-07,0.000,1.23433e-07,0.000,1.22326e-07,0.000,1.43052e-07,0.000,1.2504e-07,0.000,1.45349e-07,0.000,6.96139e-08,0.000,1.02163e-07,0.000,9.61071e-08,0.000,1.23433e-07,0.000,1.35914e-07,0.000,1.22326e-07,0.000,1.15206e-07,0.000,1.1529e-07,0.000,1.59176e-07,0.000,7.83404e-08,0.000,8.55847e-08,0.000,1.23652e-07,0.000,1.37275e-07,0.000,7.26895e-08,0.000,1.3204e-07,0.000,1.22326e-07,0.000,1.25835e-07,0.000,4.65536e-08,0.000,9.86861e-08,0.000,1.10486e-07,0.000,1.22407e-07,0.000,1.19656e-07,0.000,1.63763e-08,0.000,8.67637e-08,0.000,1.19904e-07,0.000,1.25653e-07,0.000,9.86038e-08,0.000,1.22326e-07,0.000,8.68827e-08,0.000,1.11406e-07,0.000,1.26379e-07,0.000,1.23466e-07,0.000,1.16121e-07,0.000,3.33862e-08,0.000,1.22943e-07,0.000,3.07499e-08,0.000,1.26733e-07,0.000,3.51662e-08,0.000,6.66758e-08,0.000,7.23185e-08,0.000,1.44421e-07,0.000,1.50057e-07,0.000,1.21518e-07,0.000,1.18185e-07,0.000,1.26405e-07,0.000,1.22092e-07,0.000,1.32195e-07,0.000,1.26372e-07,0.000,1.05694e-07,0.000,7.08301e-08,0.000,1.3192e-07,0.000,1.20172e-07,0.000,9.61667e-08,0.000,1.18654e-07,0.000,1.25888e-07,0.000,1.2249e-07,0.000,1.29524e-07,0.000,5.18967e-08,0.000,9.1066e-08,0.000,8.58965e-08,0.000,1.19171e-07,0.000,1.24291e-07,0.000,8.5538e-08,0.000,1.32195e-07,0.000,7.60386e-08,0.000,1.22714e-07,0.000,1.26056e-07,0.000,1.22943e-07,0.000,1.25888e-07,0.000,1.91267e-07,0.000,5.27628e-09,0.000,1.00501e-07,0.000,1.26989e-07,0.000,1.15361e-07,0.000,1.48801e-07,0.000,1.27144e-07,0.000,1.2267e-07,0.000,1.23958e-07,0.000,1.40073e-07,0.000,1.20172e-07,0.000,5.18967e-08,0.000,1.21538e-07,0.000,3.83685e-08
0.000,1.12759e-07,0.000,1.55199e-07,0.000,1.22339e-07,0.000,9.31832e-08,0.000,1.03587e-07,0.000,2.59822e-08,0.000,9.13799e-08,0.000,1.05536e-07,0.000,7.30675e-08,0.000,4.72093e-08,0.000,1.327e-07,0.000,1.11763e-07,0.000,1.33039e-07,0.000,1.31846e-07,0.000,1.54185e-07,0.000,1.34772e-07,0.000,1.56661e-07,0.000,7.50316e-08,0.000,1.10114e-07,0.000,1.03587e-07,0.000,1.33039e-07,0.000,1.46491e-07,0.000,1.31846e-07,0.000,1.24172e-07,0.000,1.24263e-07,0.000,1.71564e-07,0.000,8.44373e-08,0.000,9.22454e-08,0.000,1.33275e-07,0.000,1.47958e-07,0.000,7.83466e-08,0.000,1.42316e-07,0.000,1.31846e-07,0.000,1.35628e-07,0.000,5.01767e-08,0.000,1.06366e-07,0.000,1.19084e-07,0.000,1.31933e-07,0.000,1.28969e-07,0.000,1.76508e-08,0.000,9.35161e-08,0.000,1.29235e-07,0.000,1.35432e-07,0.000,1.06278e-07,0.000,1.31846e-07,0.000,9.36444e-08,0.000,1.20076e-07,0.000,1.36215e-07,0.000,1.33074e-07,0.000,1.25159e-07,0.000,3.59845e-08,0.000,1.32511e-07,0.000,3.3143e-08,0.000,1.36596e-07,0.000,3.7903e-08,0.000,7.18648e-08,0.000,7.79468e-08,0.000,1.55661e-07,0.000,1.61736e-07,0.000,1.30975e-07,0.000,1.27383e-07,0.000,1.36243e-07,0.000,1.31594e-07,0.000,1.42484e-07,0.000,1.36207e-07,0.000,1.13919e-07,0.000,7.63425e-08,0.000,1.42187e-07,0.000,1.29525e-07,0.000,1.03651e-07,0.000,1.27889e-07,0.000,1.35685e-07,0.000,1.32023e-07,0.000,1.39604e-07,0.000,5.59356e-08,0.000,9.81533e-08,0.000,9.25814e-08,0.000,1.28445e-07,0.000,1.33964e-07,0.000,9.2195e-08,0.000,1.42484e-07,0.000,8.19564e-08,0.000,1.32264e-07,0.000,1.35866e-07,0.000,1.32511e-07,0.000,1.35685e-07,0.000,2.06152e-07,0.000,5.68691e-09,0.000,1.08323e-07,0.000,1.36872e-07,0.000,1.24339e-07,0.000,1.60381e-07,0.000,1.37039e-07,0.000,1.32217e-07,0.000,1.33606e-07,0.000,1.50974e-07,0.000,1.29525e-07,0.000,5.59356e-08,0.000,1.30997e-07,0.000,4.13546e-08
0.000,1.21064e-07,0.000,1.66629e-07,0.000,1.31349e-07,0.000,1.00046e-07,0.000,1.11216e-07,0.000,2.78958e-08,0.000,9.81101e-08,0.000,1.13309e-07,0.000,7.8449e-08,0.000,5.06863e-08,0.000,1.42474e-07,0.000,1.19994e-07,0.000,1.42837e-07,0.000,1.41556e-07,0.000,1.65541e-07,0.000,1.44698e-07,0.000,1.68199e-07,0.000,8.05577e-08,0.000,1.18224e-07,0.000,1.11216e-07,0.000,1.42837e-07,0.000,1.5728e-07,0.000,1.41556e-07,0.000,1.33317e-07,0.000,1.33415e-07,0.000,1.84199e-07,0.000,9.06561e-08,0.000,9.90392e-08,0.000,1.43091e-07,0.000,1.58856e-07,0.000,8.41169e-08,0.000,1.52797e-07,0.000,1.41556e-07,0.000,1.45617e-07,0.000,5.38722e-08,0.000,1.142e-07,0.000,1.27855e-07,0.000,1.4165e-07,0.000,1.38467e-07,0.000,1.89508e-08,0.000,1.00404e-07,0.000,1.38753e-07,0.000,1.45407e-07,0.000,1.14105e-07,0.000,1.41556e-07,0.000,1.00541e-07,0.000,1.2892e-07,0.000,1.46247e-07,0.000,1.42875e-07,0.000,1.34377e-07,0.000,3.86348e-08,0.000,1.42271e-07,0.000,3.5584e-08,0.000,1.46656e-07,0.000,4.06945e-08,0.000,7.71577e-08,0.000,8.36875e-08,0.000,1.67125e-07,0.000,1.73648e-07,0.000,1.40621e-07,0.000,1.36765e-07,0.000,1.46277e-07,0.000,1.41286e-07,0.000,1.52977e-07,0.000,1.46239e-07,0.000,1.2231e-07,0.000,8.19652e-08,0.000,1.52659e-07,0.000,1.39064e-07,0.000,1.11285e-07,0.000,1.37308e-07,0.000,1.45679e-07,0.000,1.41747e-07,0.000,1.49886e-07,0.000,6.00553e-08,0.000,1.05382e-07,0.000,9.94e-08,0.000,1.37905e-07,0.000,1.43831e-07,0.000,9.89852e-08,0.000,1.52977e-07,0.000,8.79925e-08,0.000,1.42006e-07,0.000,1.45872e-07,0.000,1.42271e-07,0.000,1.45679e-07,0.000,2.21335e-07,0.000,6.10575e-09,0.000,1.16301e-07,0.000,1.46953e-07,0.000,1.33497e-07,0.000,1.72193e-07,0.000,1.47132e-07,0.000,1.41955e-07,0.000,1.43446e-07,0.000,1.62093e-07,0.000,1.39064e-07,0.000,6.00553e-08,0.000,1.40645e-07,0.000,4.44003e-08
0.000,1.29535e-07,0.000,1.78288e-07,0.000,1.4054e-07,0.000,1.07046e-07,0.000,1.18998e-07,0.000,2.98476e-08,0.000,1.04975e-07,0.000,1.21237e-07,0.000,8.3938e-08,0.000,5.42328e-08,0.000,1.52442e-07,0.000,1.2839e-07,0.000,1.52832e-07,0.000,1.51461e-07,0.000,1.77123e-07,0.000,1.54822e-07,0.000,1.79968e-07,0.000,8.61943e-08,0.000,1.26496e-07,0.000,1.18998e-07,0.000,1.52832e-07,0.000,1.68285e-07,0.000,1.51461e-07,0.000,1.42646e-07,0.000,1.4275e-07,0.000,1.97088e-07,0.000,9.69993e-08,0.000,1.05969e-07,0.000,1.53103e-07,0.000,1.69971e-07,0.000,9.00025e-08,0.000,1.63489e-07,0.000,1.51461e-07,0.000,1.55806e-07,0.000,5.76416e-08,0.000,1.22191e-07,0.000,1.36801e-07,0.000,1.51561e-07,0.000,1.48156e-07,0.000,2.02768e-08,0.000,1.07429e-07,0.000,1.48462e-07,0.000,1.55581e-07,0.000,1.22089e-07,0.000,1.51461e-07,0.000,1.07576e-07,0.000,1.37941e-07,0.000,1.5648e-07,0.000,1.52872e-07,0.000,1.43779e-07,0.000,4.13381e-08,0.000,1.52225e-07,0.000,3.80738e-08,0.000,1.56917e-07,0.000,4.35419e-08,0.000,8.25564e-08,0.000,8.95431e-08,0.000,1.78819e-07,0.000,1.85798e-07,0.000,1.5046e-07,0.000,1.46334e-07,0.000,1.56512e-07,0.000,1.51172e-07,0.000,1.63681e-07,0.000,1.56471e-07,0.000,1.30867e-07,0.000,8.77003e-08,0.000,1.63341e-07,0.000,1.48795e-07,0.000,1.19071e-07,0.000,1.46915e-07,0.000,1.55872e-07,0.000,1.51665e-07,0.000,1.60374e-07,0.000,6.42574e-08,0.000,1.12756e-07,0.000,1.06355e-07,0.000,1.47554e-07,0.000,1.53894e-07,0.000,1.05911e-07,0.000,1.63681e-07,0.000,9.41493e-08,0.000,1.51942e-07,0.000,1.56079e-07,0.000,1.52225e-07,0.000,1.55872e-07,0.000,2.36822e-07,0.000,6.53297e-09,0.000,1.24438e-07,0.000,1.57235e-07,0.000,1.42838e-07,0.000,1.84242e-07,0.000,1.57427e-07,0.000,1.51888e-07,0.000,1.53483e-07,0.000,1.73435e-07,0.000,1.48795e-07,0.000,6.42574e-08,0.000,1.50486e-07,0.000,4.7507e-08
0.000,1.38175e-07,0.000,1.9018e-07,0.000,1.49914e-07,0.000,1.14187e-07,0.000,1.26935e-07,0.000,3.18385e-08,0.000,1.11977e-07,0.000,1.29324e-07,0.000,8.95369e-08,0.000,5.78502e-08,0.000,1.62611e-07,0.000,1.36954e-07,0.000,1.63026e-07,0.000,1.61564e-07,0.000,1.88938e-07,0.000,1.65149e-07,0.000,1.91973e-07,0.000,9.19437e-08,0.000,1.34934e-07,0.000,1.26935e-07,0.000,1.63026e-07,0.000,1.7951e-07,0.000,1.61564e-07,0.000,1.5216e-07,0.000,1.52271e-07,0.000,2.10234e-07,0.000,1.03469e-07,0.000,1.13037e-07,0.000,1.63316e-07,0.000,1.81308e-07,0.000,9.60059e-08,0.000,1.74394e-07,0.000,1.61564e-07,0.000,1.66198e-07,0.000,6.14864e-08,0.000,1.30341e-07,0.000,1.45926e-07,0.000,1.61671e-07,0.000,1.58038e-07,0.000,2.16293e-08,0.000,1.14595e-07,0.000,1.58365e-07,0.000,1.65958e-07,0.000,1.30232e-07,0.000,1.61564e-07,0.000,1.14752e-07,0.000,1.47141e-07,0.000,1.66917e-07,0.000,1.63069e-07,0.000,1.53369e-07,0.000,4.40954e-08,0.000,1.62379e-07,0.000,4.06134e-08,0.000,1.67384e-07,0.000,4.64463e-08,0.000,8.80631e-08,0.000,9.55159e-08,0.000,1.90746e-07,0.000,1.98191e-07,0.000,1.60496e-07,0.000,1.56095e-07,0.000,1.66952e-07,0.000,1.61255e-07,0.000,1.74599e-07,0.000,1.66908e-07,0.000,1.39597e-07,0.000,9.35501e-08,0.000,1.74236e-07,0.000,1.5872e-07,0.000,1.27014e-07,0.000,1.56715e-07,0.000,1.66269e-07,0.000,1.61781e-07,0.000,1.71071e-07,0.000,6.85435e-08,0.000,1.20277e-07,0.000,1.13449e-07,0.000,1.57397e-07,0.000,1.64159e-07,0.000,1.12976e-07,0.000,1.74599e-07,0.000,1.00429e-07,0.000,1.62077e-07,0.000,1.6649e-07,0.000,1.62379e-07,0.000,1.66269e-07,0.000,2.52619e-07,0.000,6.96873e-09,0.000,1.32739e-07,0.000,1.67723e-07,0.000,1.52365e-07,0.000,1.96531e-07,0.000,1.67928e-07,0.000,1.62019e-07,0.000,1.6372e-07,0.000,1.85004e-07,0.000,1.5872e-07,0.000,6.85435e-08,0.000,1.60523e-07,0.000,5.06758e-08
0.000,1.46988e-07,0.000,2.0231e-07,0.000,1.59476e-07,0.000,1.2147e-07,0.000,1.35031e-07,0.000,3.38693e-08,0.000,1.19119e-07,0.000,1.37572e-07,0.000,9.52477e-08,0.000,6.154e-08,0.000,1.72982e-07,0.000,1.45689e-07,0.000,1.73424e-07,0.000,1.71869e-07,0.000,2.00989e-07,0.000,1.75683e-07,0.000,2.04217e-07,0.000,9.7808e-08,0.000,1.4354e-07,0.000,1.35031e-07,0.000,1.73424e-07,0.000,1.90959e-07,0.000,1.71869e-07,0.000,1.61865e-07,0.000,1.61984e-07,0.000,2.23643e-07,0.000,1.10069e-07,0.000,1.20247e-07,0.000,1.73732e-07,0.000,1.92872e-07,0.000,1.02129e-07,0.000,1.85517e-07,0.000,1.71869e-07,0.000,1.76799e-07,0.000,6.54081e-08,0.000,1.38655e-07,0.000,1.55233e-07,0.000,1.71983e-07,0.000,1.68118e-07,0.000,2.30088e-08,0.000,1.21904e-07,0.000,1.68465e-07,0.000,1.76543e-07,0.000,1.38539e-07,0.000,1.71869e-07,0.000,1.22071e-07,0.000,1.56526e-07,0.000,1.77564e-07,0.000,1.7347e-07,0.000,1.63151e-07,0.000,4.69079e-08,0.000,1.72736e-07,0.000,4.32038e-08,0.000,1.7806e-07,0.000,4.94087e-08,0.000,9.36799e-08,0.000,1.01608e-07,0.000,2.02912e-07,0.000,2.10832e-07,0.000,1.70733e-07,0.000,1.66051e-07,0.000,1.776e-07,0.000,1.7154e-07,0.000,1.85735e-07,0.000,1.77554e-07,0.000,1.485e-07,0.000,9.95168e-08,0.000,1.85349e-07,0.000,1.68843e-07,0.000,1.35115e-07,0.000,1.6671e-07,0.000,1.76874e-07,0.000,1.721e-07,0.000,1.81982e-07,0.000,7.29153e-08,0.000,1.27948e-07,0.000,1.20685e-07,0.000,1.67436e-07,0.000,1.7463e-07,0.000,1.20181e-07,0.000,1.85735e-07,0.000,1.06835e-07,0.000,1.72414e-07,0.000,1.77109e-07,0.000,1.72736e-07,0.000,1.76874e-07,0.000,2.68731e-07,0.000,7.41321e-09,0.000,1.41205e-07,0.000,1.78421e-07,0.000,1.62083e-07,0.000,2.09066e-07,0.000,1.78639e-07,0.000,1.72353e-07,0.000,1.74162e-07,0.000,1.96803e-07,0.000,1.68843e-07,0.000,7.29153e-08,0.000,1.70762e-07,0.000,5.3908e-08
